illum,cv,rho,seed,image,arm,readout,PSNR,SSIM
MIX-LOGN,0.1,0.9,1,dog,L64,ratio,14.7327,0.181355
MIX-LOGN,0.1,0.9,1,horse,L64,ratio,15.1706,0.274798
MIX-LOGN,0.1,0.9,1,airplane,L64,ratio,17.3335,0.277082
MIX-LOGN,0.1,0.9,1,car,L64,ratio,17.621,0.43361
MIX-LOGN,0.1,0.9,1,ship,L64,ratio,15.2787,0.228413
MIX-LOGN,0.1,0.9,1,truck,L64,ratio,16.5873,0.364605
MIX-LOGN,0.1,0.9,1,cat,RAW,plain,13.9597,0.103095
MIX-LOGN,0.1,0.9,1,deer,RAW,plain,11.3808,0.12875
MIX-LOGN,0.1,0.9,1,dog,RAW,plain,18.1149,0.467211
MIX-LOGN,0.1,0.9,1,horse,RAW,plain,12.5595,0.152063
MIX-LOGN,0.1,0.9,1,airplane,RAW,plain,15.0219,0.328654
MIX-LOGN,0.1,0.9,1,car,RAW,plain,10.6987,0.0791936
MIX-LOGN,0.1,0.9,1,ship,RAW,plain,12.5359,0.40496
MIX-LOGN,0.1,0.9,1,truck,RAW,plain,12.5438,0.0547912
MIX-LOGN,0.1,0.9,1,cat,RAW,whiten,4.05874,-0.00337062
MIX-LOGN,0.1,0.9,1,deer,RAW,whiten,6.03764,0.00780377
MIX-LOGN,0.1,0.9,1,dog,RAW,whiten,-1.56605,0.000365124
MIX-LOGN,0.1,0.9,1,horse,RAW,whiten,2.39207,0.00149786
MIX-LOGN,0.1,0.9,1,airplane,RAW,whiten,2.8029,0.00325694
MIX-LOGN,0.1,0.9,1,car,RAW,whiten,5.03476,-0.0115502
MIX-LOGN,0.1,0.9,1,ship,RAW,whiten,-0.171701,0.00574666
MIX-LOGN,0.1,0.9,1,truck,RAW,whiten,6.82853,0.010474
MIX-LOGN,0.1,0.9,1,cat,GLOBAL,plain,17.2424,0.431908
MIX-LOGN,0.1,0.9,1,deer,GLOBAL,plain,17.4431,0.318445
MIX-LOGN,0.1,0.9,1,dog,GLOBAL,plain,14.2382,0.159815
MIX-LOGN,0.1,0.9,1,horse,GLOBAL,plain,14.7494,0.237239
MIX-LOGN,0.1,0.9,1,airplane,GLOBAL,plain,17.0576,0.252069
MIX-LOGN,0.1,0.9,1,car,GLOBAL,plain,17.5721,0.41708
MIX-LOGN,0.1,0.9,1,ship,GLOBAL,plain,14.8871,0.214924
MIX-LOGN,0.1,0.9,1,truck,GLOBAL,plain,16.4604,0.355912
MIX-LOGN,0.1,0.9,1,cat,GLOBAL,whiten,4.05378,0.0149856
MIX-LOGN,0.1,0.9,1,deer,GLOBAL,whiten,6.02932,0.0105468
MIX-LOGN,0.1,0.9,1,dog,GLOBAL,whiten,-1.8211,0.00114137
MIX-LOGN,0.1,0.9,1,horse,GLOBAL,whiten,2.15686,0.0043554
MIX-LOGN,0.1,0.9,1,airplane,GLOBAL,whiten,2.76069,0.00589257
MIX-LOGN,0.1,0.9,1,car,GLOBAL,whiten,5.43165,0.0209083
MIX-LOGN,0.1,0.9,1,ship,GLOBAL,whiten,-0.218593,0.00741232
MIX-LOGN,0.1,0.9,1,truck,GLOBAL,whiten,7.15606,0.032761
MIX-LOGN,0.02,0.99,2,cat,L2,plain,18.0853,0.494367
MIX-LOGN,0.02,0.99,2,deer,L2,plain,17.6492,0.405462
MIX-LOGN,0.02,0.99,2,dog,L2,plain,15.1821,0.253734
MIX-LOGN,0.02,0.99,2,horse,L2,plain,15.4869,0.317729
MIX-LOGN,0.02,0.99,2,airplane,L2,plain,17.7446,0.281238
MIX-LOGN,0.02,0.99,2,car,L2,plain,17.7918,0.434889
MIX-LOGN,0.02,0.99,2,ship,L2,plain,16.0629,0.282381
MIX-LOGN,0.02,0.99,2,truck,L2,plain,16.5904,0.367376
MIX-LOGN,0.02,0.99,2,cat,L2,whiten,7.04206,0.0750123
MIX-LOGN,0.02,0.99,2,deer,L2,whiten,9.38207,0.0859104
MIX-LOGN,0.02,0.99,2,dog,L2,whiten,0.705623,0.00991639
MIX-LOGN,0.02,0.99,2,horse,L2,whiten,4.87802,0.0590479
MIX-LOGN,0.02,0.99,2,airplane,L2,whiten,5.44316,0.033645
MIX-LOGN,0.02,0.99,2,car,L2,whiten,9.07745,0.120527
MIX-LOGN,0.02,0.99,2,ship,L2,whiten,2.48208,0.0119136
MIX-LOGN,0.02,0.99,2,truck,L2,whiten,10.434,0.196839
MIX-LOGN,0.02,0.99,2,cat,L2,ratio,18.077,0.493344
MIX-LOGN,0.02,0.99,2,deer,L2,ratio,17.658,0.405378
MIX-LOGN,0.02,0.99,2,dog,L2,ratio,15.1976,0.255065
MIX-LOGN,0.02,0.99,2,horse,L2,ratio,15.4925,0.316914
MIX-LOGN,0.02,0.99,2,airplane,L2,ratio,17.7483,0.279807
MIX-LOGN,0.02,0.99,2,car,L2,ratio,17.7858,0.434441
MIX-LOGN,0.02,0.99,2,ship,L2,ratio,16.0767,0.282376
MIX-LOGN,0.02,0.99,2,truck,L2,ratio,16.5908,0.367194
MIX-LOGN,0.02,0.99,2,cat,L4,plain,18.3817,0.514598
MIX-LOGN,0.02,0.99,2,deer,L4,plain,17.9531,0.421731
MIX-LOGN,0.02,0.99,2,dog,L4,plain,15.944,0.283095
MIX-LOGN,0.02,0.99,2,horse,L4,plain,15.8379,0.329034
MIX-LOGN,0.02,0.99,2,airplane,L4,plain,18.2857,0.315245
MIX-LOGN,0.02,0.99,2,car,L4,plain,18.1077,0.476501
MIX-LOGN,0.02,0.99,2,ship,L4,plain,16.7756,0.326267
MIX-LOGN,0.02,0.99,2,truck,L4,plain,16.7283,0.383609
MIX-LOGN,0.02,0.99,2,cat,L4,whiten,7.71648,0.0911305
MIX-LOGN,0.02,0.99,2,deer,L4,whiten,10.2013,0.109759
MIX-LOGN,0.02,0.99,2,dog,L4,whiten,1.24013,0.00996887
MIX-LOGN,0.02,0.99,2,horse,L4,whiten,5.66822,0.0834403
MIX-LOGN,0.02,0.99,2,airplane,L4,whiten,6.02117,0.0400604
MIX-LOGN,0.02,0.99,2,car,L4,whiten,9.85834,0.152323
MIX-LOGN,0.02,0.99,2,ship,L4,whiten,3.09069,0.0217939
MIX-LOGN,0.02,0.99,2,truck,L4,whiten,11.1736,0.232052
MIX-LOGN,0.02,0.99,2,cat,L4,ratio,18.3752,0.513909
MIX-LOGN,0.02,0.99,2,deer,L4,ratio,17.957,0.422286
MIX-LOGN,0.02,0.99,2,dog,L4,ratio,15.9529,0.284331
MIX-LOGN,0.02,0.99,2,horse,L4,ratio,15.8397,0.328216
MIX-LOGN,0.02,0.99,2,airplane,L4,ratio,18.2889,0.315369
MIX-LOGN,0.02,0.99,2,car,L4,ratio,18.1058,0.476757
MIX-LOGN,0.02,0.99,2,ship,L4,ratio,16.7847,0.327282
MIX-LOGN,0.02,0.99,2,truck,L4,ratio,16.7304,0.383876
MIX-LOGN,0.02,0.99,2,cat,L8,plain,18.4128,0.516869
MIX-LOGN,0.02,0.99,2,deer,L8,plain,18.0012,0.42734
MIX-LOGN,0.02,0.99,2,dog,L8,plain,16.0717,0.312139
MIX-LOGN,0.02,0.99,2,horse,L8,plain,15.8911,0.336616
MIX-LOGN,0.02,0.99,2,airplane,L8,plain,18.3241,0.324545
MIX-LOGN,0.02,0.99,2,car,L8,plain,18.1171,0.479533
MIX-LOGN,0.02,0.99,2,ship,L8,plain,16.8837,0.336694
MIX-LOGN,0.02,0.99,2,truck,L8,plain,16.7581,0.38603
MIX-LOGN,0.02,0.99,2,cat,L8,whiten,7.91094,0.0984773
MIX-LOGN,0.02,0.99,2,deer,L8,whiten,10.3738,0.114604
MIX-LOGN,0.02,0.99,2,dog,L8,whiten,1.49531,0.0117324
MIX-LOGN,0.02,0.99,2,horse,L8,whiten,5.78397,0.0870157
MIX-LOGN,0.02,0.99,2,airplane,L8,whiten,6.14978,0.0424217
MIX-LOGN,0.02,0.99,2,car,L8,whiten,10.1041,0.165501
MIX-LOGN,0.02,0.99,2,ship,L8,whiten,3.34066,0.0273991
MIX-LOGN,0.02,0.99,2,truck,L8,whiten,11.504,0.255394
MIX-LOGN,0.02,0.99,2,cat,L8,ratio,18.409,0.516688
MIX-LOGN,0.02,0.99,2,deer,L8,ratio,18.002,0.427588
MIX-LOGN,0.02,0.99,2,dog,L8,ratio,16.0811,0.312878
MIX-LOGN,0.02,0.99,2,horse,L8,ratio,15.8917,0.336179
MIX-LOGN,0.02,0.99,2,airplane,L8,ratio,18.326,0.324567
MIX-LOGN,0.02,0.99,2,car,L8,ratio,18.1176,0.480246
MIX-LOGN,0.02,0.99,2,ship,L8,ratio,16.8822,0.337026
MIX-LOGN,0.02,0.99,2,truck,L8,ratio,16.7608,0.386261
MIX-LOGN,0.02,0.99,2,cat,L16,plain,18.4655,0.523392
MIX-LOGN,0.02,0.99,2,deer,L16,plain,17.9964,0.424477
MIX-LOGN,0.02,0.99,2,dog,L16,plain,16.1153,0.311523
MIX-LOGN,0.02,0.99,2,horse,L16,plain,15.9446,0.340842
MIX-LOGN,0.02,0.99,2,airplane,L16,plain,18.3336,0.322566
MIX-LOGN,0.02,0.99,2,car,L16,plain,18.1474,0.480115
MIX-LOGN,0.02,0.99,2,ship,L16,plain,16.9159,0.336747
MIX-LOGN,0.02,0.99,2,truck,L16,plain,16.7539,0.386837
MIX-LOGN,0.02,0.99,2,cat,L16,whiten,7.74737,0.0931061
MIX-LOGN,0.02,0.99,2,deer,L16,whiten,10.3225,0.112814
MIX-LOGN,0.02,0.99,2,dog,L16,whiten,1.47447,0.0118503
MIX-LOGN,0.02,0.99,2,horse,L16,whiten,5.75962,0.089071
MIX-LOGN,0.02,0.99,2,airplane,L16,whiten,6.19883,0.0403451
MIX-LOGN,0.02,0.99,2,car,L16,whiten,9.94582,0.160523
MIX-LOGN,0.02,0.99,2,ship,L16,whiten,3.33247,0.0280006
MIX-LOGN,0.02,0.99,2,truck,L16,whiten,11.4202,0.248493
MIX-LOGN,0.02,0.99,2,cat,L16,ratio,18.4652,0.523478
MIX-LOGN,0.02,0.99,2,deer,L16,ratio,17.9992,0.424354
MIX-LOGN,0.02,0.99,2,dog,L16,ratio,16.1294,0.312818
MIX-LOGN,0.02,0.99,2,horse,L16,ratio,15.9471,0.340534
MIX-LOGN,0.02,0.99,2,airplane,L16,ratio,18.3347,0.322377
MIX-LOGN,0.02,0.99,2,car,L16,ratio,18.1509,0.480053
MIX-LOGN,0.02,0.99,2,ship,L16,ratio,16.9181,0.337168
MIX-LOGN,0.02,0.99,2,truck,L16,ratio,16.7569,0.386914
MIX-LOGN,0.02,0.99,2,cat,L32,plain,18.4727,0.522355
MIX-LOGN,0.02,0.99,2,deer,L32,plain,17.9738,0.422294
MIX-LOGN,0.02,0.99,2,dog,L32,plain,16.0952,0.310164
MIX-LOGN,0.02,0.99,2,horse,L32,plain,15.9323,0.341582
MIX-LOGN,0.02,0.99,2,airplane,L32,plain,18.3319,0.324193
MIX-LOGN,0.02,0.99,2,car,L32,plain,18.1824,0.488002
MIX-LOGN,0.02,0.99,2,ship,L32,plain,16.9685,0.342348
MIX-LOGN,0.02,0.99,2,truck,L32,plain,16.7662,0.388127
MIX-LOGN,0.02,0.99,2,cat,L32,whiten,7.53056,0.0888374
MIX-LOGN,0.02,0.99,2,deer,L32,whiten,9.97185,0.104011
MIX-LOGN,0.02,0.99,2,dog,L32,whiten,1.22497,0.0103854
MIX-LOGN,0.02,0.99,2,horse,L32,whiten,5.52837,0.0812706
MIX-LOGN,0.02,0.99,2,airplane,L32,whiten,6.0109,0.0424741
MIX-LOGN,0.02,0.99,2,car,L32,whiten,9.56689,0.14646
MIX-LOGN,0.02,0.99,2,ship,L32,whiten,3.17448,0.0219286
MIX-LOGN,0.02,0.99,2,truck,L32,whiten,11.3127,0.244641
MIX-LOGN,0.02,0.99,2,cat,L32,ratio,18.4743,0.522492
MIX-LOGN,0.02,0.99,2,deer,L32,ratio,17.9766,0.422302
MIX-LOGN,0.02,0.99,2,dog,L32,ratio,16.1055,0.311041
MIX-LOGN,0.02,0.99,2,horse,L32,ratio,15.9365,0.341579
MIX-LOGN,0.02,0.99,2,airplane,L32,ratio,18.3327,0.32392
MIX-LOGN,0.02,0.99,2,car,L32,ratio,18.1874,0.488227
MIX-LOGN,0.02,0.99,2,ship,L32,ratio,16.9709,0.342931
MIX-LOGN,0.02,0.99,2,truck,L32,ratio,16.7685,0.388188
MIX-LOGN,0.02,0.99,2,cat,L64,plain,18.4434,0.519481
MIX-LOGN,0.02,0.99,2,deer,L64,plain,17.9836,0.420849
MIX-LOGN,0.02,0.99,2,dog,L64,plain,16.0731,0.30496
MIX-LOGN,0.02,0.99,2,horse,L64,plain,15.927,0.341182
MIX-LOGN,0.02,0.99,2,airplane,L64,plain,18.2873,0.319985
MIX-LOGN,0.02,0.99,2,car,L64,plain,18.177,0.485695
MIX-LOGN,0.02,0.99,2,ship,L64,plain,16.926,0.339948
MIX-LOGN,0.02,0.99,2,truck,L64,plain,16.7596,0.387323
MIX-LOGN,0.02,0.99,2,cat,L64,whiten,7.20754,0.0794555
MIX-LOGN,0.02,0.99,2,deer,L64,whiten,9.44954,0.0910191
MIX-LOGN,0.02,0.99,2,dog,L64,whiten,0.86225,0.00996819
MIX-LOGN,0.02,0.99,2,horse,L64,whiten,5.17211,0.0709137
MIX-LOGN,0.02,0.99,2,airplane,L64,whiten,5.70245,0.0334086
MIX-LOGN,0.02,0.99,2,car,L64,whiten,9.19205,0.131668
MIX-LOGN,0.02,0.99,2,ship,L64,whiten,2.78586,0.0199002
MIX-LOGN,0.02,0.99,2,truck,L64,whiten,10.8525,0.211378
MIX-LOGN,0.02,0.99,2,cat,L64,ratio,18.4444,0.519624
MIX-LOGN,0.02,0.99,2,deer,L64,ratio,17.988,0.420906
MIX-LOGN,0.02,0.99,2,dog,L64,ratio,16.0824,0.305301
MIX-LOGN,0.02,0.99,2,horse,L64,ratio,15.9313,0.341258
MIX-LOGN,0.02,0.99,2,airplane,L64,ratio,18.2893,0.320133
MIX-LOGN,0.02,0.99,2,car,L64,ratio,18.18,0.485992
MIX-LOGN,0.02,0.99,2,ship,L64,ratio,16.9294,0.340524
MIX-LOGN,0.02,0.99,2,truck,L64,ratio,16.7621,0.387485
MIX-LOGN,0.02,0.99,2,cat,RAW,plain,13.955,0.101811
MIX-LOGN,0.02,0.99,2,deer,RAW,plain,11.3866,0.127602
MIX-LOGN,0.02,0.99,2,dog,RAW,plain,18.1358,0.47419
MIX-LOGN,0.02,0.99,2,horse,RAW,plain,12.544,0.150921
MIX-LOGN,0.02,0.99,2,airplane,RAW,plain,15.0398,0.328782
MIX-LOGN,0.02,0.99,2,car,RAW,plain,10.7025,0.0785284
MIX-LOGN,0.02,0.99,2,ship,RAW,plain,12.5533,0.405037
MIX-LOGN,0.02,0.99,2,truck,RAW,plain,12.5455,0.0542048
MIX-LOGN,0.02,0.99,2,cat,RAW,whiten,3.93601,-0.00142405
MIX-LOGN,0.02,0.99,2,deer,RAW,whiten,5.91694,-0.00230077
MIX-LOGN,0.02,0.99,2,dog,RAW,whiten,-1.67025,0.00214549
MIX-LOGN,0.02,0.99,2,horse,RAW,whiten,2.27467,0.00258278
MIX-LOGN,0.02,0.99,2,airplane,RAW,whiten,2.71959,0.00958074
MIX-LOGN,0.02,0.99,2,car,RAW,whiten,4.97219,-3.73944e-05
MIX-LOGN,0.02,0.99,2,ship,RAW,whiten,-0.287767,0.00313192
MIX-LOGN,0.02,0.99,2,truck,RAW,whiten,6.71522,0.0177055
MIX-LOGN,0.02,0.99,2,cat,GLOBAL,plain,18.3389,0.512791
MIX-LOGN,0.02,0.99,2,deer,GLOBAL,plain,17.9924,0.424707
MIX-LOGN,0.02,0.99,2,dog,GLOBAL,plain,15.9129,0.309356
MIX-LOGN,0.02,0.99,2,horse,GLOBAL,plain,15.8759,0.340025
MIX-LOGN,0.02,0.99,2,airplane,GLOBAL,plain,18.1532,0.296491
MIX-LOGN,0.02,0.99,2,car,GLOBAL,plain,18.1689,0.472379
MIX-LOGN,0.02,0.99,2,ship,GLOBAL,plain,16.9002,0.334095
MIX-LOGN,0.02,0.99,2,truck,GLOBAL,plain,16.7373,0.389838
MIX-LOGN,0.02,0.99,2,cat,GLOBAL,whiten,5.66721,0.0421671
MIX-LOGN,0.02,0.99,2,deer,GLOBAL,whiten,8.10003,0.0617955
MIX-LOGN,0.02,0.99,2,dog,GLOBAL,whiten,-0.15816,0.00820526
MIX-LOGN,0.02,0.99,2,horse,GLOBAL,whiten,3.87042,0.0439779
MIX-LOGN,0.02,0.99,2,airplane,GLOBAL,whiten,4.57768,0.0235055
MIX-LOGN,0.02,0.99,2,car,GLOBAL,whiten,7.72007,0.0841204
MIX-LOGN,0.02,0.99,2,ship,GLOBAL,whiten,1.40756,0.0102449
MIX-LOGN,0.02,0.99,2,truck,GLOBAL,whiten,9.08789,0.11591
MIX-LOGN,0.02,0.9,2,cat,L2,plain,18.039,0.489006
MIX-LOGN,0.02,0.9,2,deer,L2,plain,17.654,0.399009
MIX-LOGN,0.02,0.9,2,dog,L2,plain,15.2702,0.255769
MIX-LOGN,0.02,0.9,2,horse,L2,plain,15.4674,0.323925
MIX-LOGN,0.02,0.9,2,airplane,L2,plain,17.7022,0.28593
MIX-LOGN,0.02,0.9,2,car,L2,plain,17.8243,0.439036
MIX-LOGN,0.02,0.9,2,ship,L2,plain,15.9349,0.277249
MIX-LOGN,0.02,0.9,2,truck,L2,plain,16.5958,0.367721
MIX-LOGN,0.02,0.9,2,cat,L2,whiten,6.58238,0.0609822
MIX-LOGN,0.02,0.9,2,deer,L2,whiten,9.03222,0.0878085
MIX-LOGN,0.02,0.9,2,dog,L2,whiten,0.553976,0.0104838
MIX-LOGN,0.02,0.9,2,horse,L2,whiten,4.52141,0.0584397
MIX-LOGN,0.02,0.9,2,airplane,L2,whiten,5.11936,0.0218614
MIX-LOGN,0.02,0.9,2,car,L2,whiten,8.46015,0.0944084
MIX-LOGN,0.02,0.9,2,ship,L2,whiten,2.03755,0.0179997
MIX-LOGN,0.02,0.9,2,truck,L2,whiten,9.8542,0.155207
MIX-LOGN,0.02,0.9,2,cat,L2,ratio,18.0355,0.488242
MIX-LOGN,0.02,0.9,2,deer,L2,ratio,17.6651,0.399507
MIX-LOGN,0.02,0.9,2,dog,L2,ratio,15.2817,0.25695
MIX-LOGN,0.02,0.9,2,horse,L2,ratio,15.4702,0.323834
MIX-LOGN,0.02,0.9,2,airplane,L2,ratio,17.7061,0.284642
MIX-LOGN,0.02,0.9,2,car,L2,ratio,17.8123,0.437773
MIX-LOGN,0.02,0.9,2,ship,L2,ratio,15.9445,0.276788
MIX-LOGN,0.02,0.9,2,truck,L2,ratio,16.5963,0.367739
MIX-LOGN,0.02,0.9,2,cat,L4,plain,18.3488,0.511564
MIX-LOGN,0.02,0.9,2,deer,L4,plain,17.9417,0.414543
MIX-LOGN,0.02,0.9,2,dog,L4,plain,16.0151,0.292246
MIX-LOGN,0.02,0.9,2,horse,L4,plain,15.8208,0.332127
MIX-LOGN,0.02,0.9,2,airplane,L4,plain,18.2135,0.322004
MIX-LOGN,0.02,0.9,2,car,L4,plain,18.1088,0.47418
MIX-LOGN,0.02,0.9,2,ship,L4,plain,16.6555,0.323063
MIX-LOGN,0.02,0.9,2,truck,L4,plain,16.7526,0.386962
MIX-LOGN,0.02,0.9,2,cat,L4,whiten,6.91541,0.0723812
MIX-LOGN,0.02,0.9,2,deer,L4,whiten,9.43237,0.0983551
MIX-LOGN,0.02,0.9,2,dog,L4,whiten,0.721146,0.0131486
MIX-LOGN,0.02,0.9,2,horse,L4,whiten,4.79751,0.0641397
MIX-LOGN,0.02,0.9,2,airplane,L4,whiten,5.46299,0.0251366
MIX-LOGN,0.02,0.9,2,car,L4,whiten,9.00998,0.118136
MIX-LOGN,0.02,0.9,2,ship,L4,whiten,2.46094,0.026581
MIX-LOGN,0.02,0.9,2,truck,L4,whiten,10.2243,0.178757
MIX-LOGN,0.02,0.9,2,cat,L4,ratio,18.35,0.511204
MIX-LOGN,0.02,0.9,2,deer,L4,ratio,17.946,0.415322
MIX-LOGN,0.02,0.9,2,dog,L4,ratio,16.0128,0.292855
MIX-LOGN,0.02,0.9,2,horse,L4,ratio,15.8209,0.331353
MIX-LOGN,0.02,0.9,2,airplane,L4,ratio,18.2203,0.321876
MIX-LOGN,0.02,0.9,2,car,L4,ratio,18.1022,0.473131
MIX-LOGN,0.02,0.9,2,ship,L4,ratio,16.6634,0.323961
MIX-LOGN,0.02,0.9,2,truck,L4,ratio,16.756,0.387539
MIX-LOGN,0.02,0.9,2,cat,L8,plain,18.358,0.512082
MIX-LOGN,0.02,0.9,2,deer,L8,plain,17.9906,0.421305
MIX-LOGN,0.02,0.9,2,dog,L8,plain,16.1677,0.315835
MIX-LOGN,0.02,0.9,2,horse,L8,plain,15.8425,0.335673
MIX-LOGN,0.02,0.9,2,airplane,L8,plain,18.1932,0.321123
MIX-LOGN,0.02,0.9,2,car,L8,plain,18.1085,0.477068
MIX-LOGN,0.02,0.9,2,ship,L8,plain,16.7373,0.332155
MIX-LOGN,0.02,0.9,2,truck,L8,plain,16.7706,0.389056
MIX-LOGN,0.02,0.9,2,cat,L8,whiten,6.74549,0.0693417
MIX-LOGN,0.02,0.9,2,deer,L8,whiten,9.41245,0.0958957
MIX-LOGN,0.02,0.9,2,dog,L8,whiten,0.71563,0.0118163
MIX-LOGN,0.02,0.9,2,horse,L8,whiten,4.70223,0.0620781
MIX-LOGN,0.02,0.9,2,airplane,L8,whiten,5.41287,0.0252102
MIX-LOGN,0.02,0.9,2,car,L8,whiten,8.8989,0.117756
MIX-LOGN,0.02,0.9,2,ship,L8,whiten,2.37976,0.0228907
MIX-LOGN,0.02,0.9,2,truck,L8,whiten,10.1734,0.168402
MIX-LOGN,0.02,0.9,2,cat,L8,ratio,18.3615,0.512336
MIX-LOGN,0.02,0.9,2,deer,L8,ratio,17.992,0.421814
MIX-LOGN,0.02,0.9,2,dog,L8,ratio,16.1662,0.316671
MIX-LOGN,0.02,0.9,2,horse,L8,ratio,15.8388,0.335372
MIX-LOGN,0.02,0.9,2,airplane,L8,ratio,18.1964,0.320839
MIX-LOGN,0.02,0.9,2,car,L8,ratio,18.1063,0.476843
MIX-LOGN,0.02,0.9,2,ship,L8,ratio,16.7386,0.332484
MIX-LOGN,0.02,0.9,2,truck,L8,ratio,16.7717,0.389375
MIX-LOGN,0.02,0.9,2,cat,L16,plain,18.4103,0.519276
MIX-LOGN,0.02,0.9,2,deer,L16,plain,18.0069,0.418167
MIX-LOGN,0.02,0.9,2,dog,L16,plain,16.2537,0.314357
MIX-LOGN,0.02,0.9,2,horse,L16,plain,15.8982,0.340727
MIX-LOGN,0.02,0.9,2,airplane,L16,plain,18.1878,0.318829
MIX-LOGN,0.02,0.9,2,car,L16,plain,18.1421,0.479077
MIX-LOGN,0.02,0.9,2,ship,L16,plain,16.762,0.32986
MIX-LOGN,0.02,0.9,2,truck,L16,plain,16.7682,0.38874
MIX-LOGN,0.02,0.9,2,cat,L16,whiten,6.42987,0.0611942
MIX-LOGN,0.02,0.9,2,deer,L16,whiten,9.02552,0.0842504
MIX-LOGN,0.02,0.9,2,dog,L16,whiten,0.374242,0.0112147
MIX-LOGN,0.02,0.9,2,horse,L16,whiten,4.45796,0.0497979
MIX-LOGN,0.02,0.9,2,airplane,L16,whiten,5.01982,0.0276502
MIX-LOGN,0.02,0.9,2,car,L16,whiten,8.52025,0.111475
MIX-LOGN,0.02,0.9,2,ship,L16,whiten,2.11872,0.0215478
MIX-LOGN,0.02,0.9,2,truck,L16,whiten,9.77818,0.149983
MIX-LOGN,0.02,0.9,2,cat,L16,ratio,18.4148,0.519567
MIX-LOGN,0.02,0.9,2,deer,L16,ratio,18.0102,0.418335
MIX-LOGN,0.02,0.9,2,dog,L16,ratio,16.2524,0.315227
MIX-LOGN,0.02,0.9,2,horse,L16,ratio,15.8977,0.340511
MIX-LOGN,0.02,0.9,2,airplane,L16,ratio,18.1893,0.318694
MIX-LOGN,0.02,0.9,2,car,L16,ratio,18.1421,0.478757
MIX-LOGN,0.02,0.9,2,ship,L16,ratio,16.7639,0.330091
MIX-LOGN,0.02,0.9,2,truck,L16,ratio,16.7694,0.388897
MIX-LOGN,0.02,0.9,2,cat,L32,plain,18.4079,0.51627
MIX-LOGN,0.02,0.9,2,deer,L32,plain,17.9938,0.418157
MIX-LOGN,0.02,0.9,2,dog,L32,plain,16.2925,0.322307
MIX-LOGN,0.02,0.9,2,horse,L32,plain,15.9073,0.339547
MIX-LOGN,0.02,0.9,2,airplane,L32,plain,18.1731,0.321958
MIX-LOGN,0.02,0.9,2,car,L32,plain,18.1679,0.480727
MIX-LOGN,0.02,0.9,2,ship,L32,plain,16.8476,0.339033
MIX-LOGN,0.02,0.9,2,truck,L32,plain,16.7787,0.390902
MIX-LOGN,0.02,0.9,2,cat,L32,whiten,6.15005,0.0545181
MIX-LOGN,0.02,0.9,2,deer,L32,whiten,8.7087,0.0770169
MIX-LOGN,0.02,0.9,2,dog,L32,whiten,0.140795,0.0110157
MIX-LOGN,0.02,0.9,2,horse,L32,whiten,4.15215,0.0475739
MIX-LOGN,0.02,0.9,2,airplane,L32,whiten,4.77015,0.0254964
MIX-LOGN,0.02,0.9,2,car,L32,whiten,8.1716,0.0977132
MIX-LOGN,0.02,0.9,2,ship,L32,whiten,1.82031,0.0180441
MIX-LOGN,0.02,0.9,2,truck,L32,whiten,9.46482,0.134538
MIX-LOGN,0.02,0.9,2,cat,L32,ratio,18.4101,0.51627
MIX-LOGN,0.02,0.9,2,deer,L32,ratio,17.997,0.418348
MIX-LOGN,0.02,0.9,2,dog,L32,ratio,16.2926,0.322679
MIX-LOGN,0.02,0.9,2,horse,L32,ratio,15.9073,0.339305
MIX-LOGN,0.02,0.9,2,airplane,L32,ratio,18.1732,0.321932
MIX-LOGN,0.02,0.9,2,car,L32,ratio,18.1705,0.480975
MIX-LOGN,0.02,0.9,2,ship,L32,ratio,16.8474,0.339226
MIX-LOGN,0.02,0.9,2,truck,L32,ratio,16.7799,0.39099
MIX-LOGN,0.02,0.9,2,cat,L64,plain,18.3988,0.515415
MIX-LOGN,0.02,0.9,2,deer,L64,plain,17.9709,0.4155
MIX-LOGN,0.02,0.9,2,dog,L64,plain,16.2401,0.313209
MIX-LOGN,0.02,0.9,2,horse,L64,plain,15.8826,0.340028
MIX-LOGN,0.02,0.9,2,airplane,L64,plain,18.1629,0.321423
MIX-LOGN,0.02,0.9,2,car,L64,plain,18.1401,0.476734
MIX-LOGN,0.02,0.9,2,ship,L64,plain,16.7355,0.329812
MIX-LOGN,0.02,0.9,2,truck,L64,plain,16.7822,0.390845
MIX-LOGN,0.02,0.9,2,cat,L64,whiten,5.89576,0.0509416
MIX-LOGN,0.02,0.9,2,deer,L64,whiten,8.48812,0.064242
MIX-LOGN,0.02,0.9,2,dog,L64,whiten,-0.0514167,0.0108915
MIX-LOGN,0.02,0.9,2,horse,L64,whiten,3.95276,0.0428059
MIX-LOGN,0.02,0.9,2,airplane,L64,whiten,4.59745,0.0254827
MIX-LOGN,0.02,0.9,2,car,L64,whiten,7.91473,0.0895106
MIX-LOGN,0.02,0.9,2,ship,L64,whiten,1.63797,0.0131415
MIX-LOGN,0.02,0.9,2,truck,L64,whiten,9.25811,0.125095
MIX-LOGN,0.02,0.9,2,cat,L64,ratio,18.4014,0.515462
MIX-LOGN,0.02,0.9,2,deer,L64,ratio,17.9743,0.415781
MIX-LOGN,0.02,0.9,2,dog,L64,ratio,16.2432,0.313388
MIX-LOGN,0.02,0.9,2,horse,L64,ratio,15.8829,0.339968
MIX-LOGN,0.02,0.9,2,airplane,L64,ratio,18.1649,0.321641
