side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,eta_star,PSNR_rad,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.6,2000.0,2048,1,dev_stl_01,POISSON-LIN,15.9363,0.15227,,0.46841,-0.37459,13.287512,750.43,0.20479999999999998,0.0,0.0,92.91,92.912,1.0,12.1724,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_01,SAT-POISSON,16.0091,0.15283,,0.30116,0.00109,6.865612,750.43,0.20479999999999998,0.0,0.0,42.22,42.212,1.0,16.009,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_01,PRECORRECT,4.1464,0.02718,,1.18175,0.00143,10776723885256.084,750.43,0.20479999999999998,0.0,0.0,34.43,34.426,0.3,4.1345,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_01,GI,4.1464,0.02718,,,,,750.43,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_02,RQL,15.341,0.1501,,0.35655,-0.0001,7.912791,749.86,0.20479999999999998,0.0,0.0,75.94,75.935,1.0,15.3409,OK,1.0085,0.4,0.2,False
64,bern50,0.6,2000.0,2048,1,dev_stl_02,POISSON-LIN,14.9109,0.14105,,0.51102,-0.37506,14.441147,749.86,0.20479999999999998,0.0,0.0,89.96,89.955,1.0,12.2145,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_02,SAT-POISSON,14.926,0.14025,,0.37399,-0.00011,5.748183,749.86,0.20479999999999998,0.0,0.0,38.14,38.138,1.0,14.926,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_02,PRECORRECT,5.1435,0.01819,,1.1534,-1e-05,10862293973153.488,749.86,0.20479999999999998,0.0,0.0,34.39,34.392,0.3,5.1436,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_02,GI,5.1435,0.01819,,,,,749.86,0.20479999999999998,0.0,0.0,0.03,,,,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_03,RQL,15.1587,0.15914,,0.63132,0.00145,10.977345,750.6,0.20479999999999998,0.0,0.0,86.96,86.959,1.0,15.1591,OK,1.0819,0.125,0.775,False
64,bern50,0.6,2000.0,2048,1,dev_stl_03,POISSON-LIN,14.7664,0.14783,,0.7178,-0.37445,18.980837,750.6,0.20479999999999998,0.0,0.0,89.79,89.793,1.0,14.0441,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_03,SAT-POISSON,15.1627,0.15952,,0.63103,0.00144,4.386508,750.6,0.20479999999999998,0.0,0.0,52.53,52.528,1.0,15.1631,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_03,PRECORRECT,11.0105,0.09355,,1.01887,0.00145,10840253322159.158,750.6,0.20479999999999998,0.0,0.0,34.33,34.327,0.3,11.0018,,,,,
64,bern50,0.6,2000.0,2048,1,dev_stl_03,GI,11.0105,0.09355,,,,,750.6,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,1,dev_text,RQL,14.8705,0.10333,,0.79181,-0.00223,0.472748,748.67,0.20479999999999998,0.0,0.0,92.91,92.912,0.03,14.8674,OK,2.9227,0.025,0.625,False
64,bern50,0.6,2000.0,2048,1,dev_text,POISSON-LIN,13.1209,0.02911,,0.97399,-0.37608,7.378873,748.67,0.20479999999999998,0.0,0.0,65.39,65.386,0.03,13.0687,,,,,
64,bern50,0.6,2000.0,2048,1,dev_text,SAT-POISSON,18.689,0.5033,,0.5109,-0.0027,0.22328,748.67,0.20479999999999998,0.0,0.0,64.63,64.627,0.03,18.6731,,,,,
64,bern50,0.6,2000.0,2048,1,dev_text,PRECORRECT,14.8642,0.10301,,0.7921,2e-05,10312343814844.11,748.67,0.20479999999999998,0.0,0.0,33.59,33.59,0.3,14.8642,,,,,
64,bern50,0.6,2000.0,2048,1,dev_text,GI,14.8642,0.10301,,,,,748.67,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,2000.0,2048,1,dev_fine_lines,RQL,6.1578,0.00463,,0.74408,0.00053,11.183071,750.16,0.20479999999999998,0.0,0.0,73.72,73.724,1.0,6.1579,OK,1.2918,0.025,0.025,False
64,bern50,0.6,2000.0,2048,1,dev_fine_lines,POISSON-LIN,6.0834,0.00361,,0.79019,-0.37481,13.231098,750.16,0.20479999999999998,0.0,0.0,91.41,91.408,1.0,5.6355,,,,,
64,bern50,0.6,2000.0,2048,1,dev_fine_lines,SAT-POISSON,6.0895,0.00365,,0.74995,0.00052,4.904948,750.16,0.20479999999999998,0.0,0.0,41.52,41.523,1.0,6.0895,,,,,
64,bern50,0.6,2000.0,2048,1,dev_fine_lines,PRECORRECT,4.0986,0.25881,,0.94346,0.00059,10659417192508.584,750.16,0.20479999999999998,0.0,0.0,34.48,34.475,0.3,4.0958,,,,,
64,bern50,0.6,2000.0,2048,1,dev_fine_lines,GI,4.0986,0.25881,,,,,750.16,0.20479999999999998,0.0,0.0,0.04,,,,,,,,
